symbol,timestamp,close,future_close,forward_return,true_label,pred_signal,hybrid_score,technical_score,sentiment_score,volatility_index,confidence,reason
ETHUSDT,2025-11-19T04:00:00+00:00,3048.57,3054.01,0.0017844431979584048,HOLD,HOLD,-0.1989,-0.6629,0.0,0.0,0.1989,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T05:00:00+00:00,3017.56,3035.38,0.005905433529076526,HOLD,HOLD,-0.1024,-0.3414,0.0,0.0,0.1024,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T06:00:00+00:00,3041.15,3020.81,-0.006688259375565212,HOLD,HOLD,-0.0662,-0.2207,0.0,0.0,0.0662,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T07:00:00+00:00,3084.96,3039.43,-0.014758700274882073,HOLD,HOLD,-0.1503,-0.501,0.0,0.0,0.1503,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T08:00:00+00:00,3080.21,3030.85,-0.016024881420422674,HOLD,HOLD,-0.1084,-0.3614,0.0,0.0,0.1084,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T09:00:00+00:00,3088.24,3011.39,-0.02488472398518247,SELL,HOLD,-0.1352,-0.4508,0.0,0.0,0.1352,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T10:00:00+00:00,3092.0,3015.3,-0.02480595084087963,SELL,HOLD,-0.1668,-0.556,0.0,0.0,0.1668,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T11:00:00+00:00,3083.51,3023.98,-0.019305920849940553,HOLD,HOLD,-0.1882,-0.6275,0.0,0.0,0.1882,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T12:00:00+00:00,3100.82,3028.86,-0.02320676466225064,SELL,HOLD,0.0079,0.0265,0.0,0.0,0.0079,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T13:00:00+00:00,3067.36,2999.81,-0.022022194982004126,SELL,HOLD,-0.1335,-0.4449,0.0,0.0,0.1335,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T14:00:00+00:00,3060.51,3000.7,-0.019542494551561797,HOLD,HOLD,-0.1521,-0.5069,0.0,0.0,0.1521,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T15:00:00+00:00,2973.16,2955.68,-0.005879266504325371,HOLD,HOLD,-0.0656,-0.2186,0.0,0.0,0.0656,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T16:00:00+00:00,2950.19,2862.68,-0.02966249631379681,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T17:00:00+00:00,2922.85,2833.66,-0.030514737328292612,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T18:00:00+00:00,2899.75,2813.66,-0.029688766272954616,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T19:00:00+00:00,2881.66,2847.9,-0.011715469555742096,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-19T20:00:00+00:00,2945.29,2835.29,-0.037347765415290175,SELL,HOLD,-0.1126,-0.3752,0.0,0.0,0.1126,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T21:00:00+00:00,2991.66,2879.65,-0.037440751957107346,SELL,HOLD,-0.1158,-0.3861,0.0,0.0,0.1158,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T22:00:00+00:00,2984.54,2886.17,-0.03295985310969191,SELL,HOLD,-0.114,-0.3801,0.0,0.0,0.114,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-19T23:00:00+00:00,3025.48,2834.22,-0.06321641524650641,SELL,HOLD,-0.1521,-0.5071,0.0,0.0,0.1521,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T00:00:00+00:00,3019.27,2861.08,-0.052393459346133354,SELL,HOLD,0.0367,0.1222,0.0,0.0,0.0367,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T01:00:00+00:00,3047.51,2862.09,-0.06084311454269225,SELL,HOLD,0.0015,0.0049,0.0,0.0,0.0015,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T02:00:00+00:00,3044.26,2782.67,-0.08592892854092625,SELL,HOLD,0.0211,0.0704,0.0,0.0,0.0211,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T03:00:00+00:00,3038.98,2809.18,-0.07561747691659708,SELL,HOLD,-0.0025,-0.0083,0.0,0.0,0.0025,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T04:00:00+00:00,3054.01,2818.89,-0.07698730521511073,SELL,HOLD,-0.0238,-0.0794,0.0,0.0,0.0238,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T05:00:00+00:00,3035.38,2809.43,-0.07443878525917687,SELL,HOLD,-0.1015,-0.3384,0.0,0.0,0.1015,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T06:00:00+00:00,3020.81,2790.2,-0.07634045173314447,SELL,HOLD,-0.1133,-0.3778,0.0,0.0,0.1133,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T07:00:00+00:00,3039.43,2720.17,-0.1050394317355556,SELL,HOLD,-0.1714,-0.5715,0.0,0.0,0.1714,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T08:00:00+00:00,3030.85,2737.89,-0.0966593529867859,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T09:00:00+00:00,3011.39,2681.42,-0.109573984107007,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T10:00:00+00:00,3015.3,2696.8,-0.1056279640500116,SELL,HOLD,-0.1411,-0.4705,0.0,0.0,0.1411,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T11:00:00+00:00,3023.98,2688.42,-0.1109663423699892,SELL,HOLD,-0.091,-0.3035,0.0,0.0,0.091,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T12:00:00+00:00,3028.86,2727.59,-0.09946646593107637,SELL,HOLD,-0.1147,-0.3822,0.0,0.0,0.1147,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-20T13:00:00+00:00,2999.81,2741.79,-0.0860121141005597,SELL,HOLD,0.0222,0.074,0.0,0.0,0.0222,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T14:00:00+00:00,3000.7,2770.35,-0.07676542140167292,SELL,HOLD,0.0089,0.0296,0.0,0.0,0.0089,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T15:00:00+00:00,2955.68,2705.32,-0.08470470416283214,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T16:00:00+00:00,2862.68,2762.8,-0.03489038243883342,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T17:00:00+00:00,2833.66,2780.48,-0.018767248011405686,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T18:00:00+00:00,2813.66,2779.15,-0.0122651635236666,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T19:00:00+00:00,2847.9,2752.24,-0.033589662558376455,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T20:00:00+00:00,2835.29,2737.86,-0.0343633279135467,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T21:00:00+00:00,2879.65,2767.23,-0.039039466601844,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T22:00:00+00:00,2886.17,2721.88,-0.056923188862748886,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-20T23:00:00+00:00,2834.22,2765.85,-0.02412303914304461,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T00:00:00+00:00,2861.08,2766.35,-0.03310987459281111,SELL,HOLD,-0.0679,-0.2264,0.0,0.0,0.0679,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T01:00:00+00:00,2862.09,2774.7,-0.03053363101789263,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T02:00:00+00:00,2782.67,2752.84,-0.010719920076760783,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T03:00:00+00:00,2809.18,2752.27,-0.02025858079581937,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T04:00:00+00:00,2818.89,2747.27,-0.02540716381270638,SELL,HOLD,-0.068,-0.2268,0.0,0.0,0.068,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T05:00:00+00:00,2809.43,2744.48,-0.02311856853525442,SELL,HOLD,-0.0867,-0.2889,0.0,0.0,0.0867,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T06:00:00+00:00,2790.2,2766.26,-0.008580030105368648,HOLD,HOLD,-0.1367,-0.4557,0.0,0.0,0.1367,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-21T07:00:00+00:00,2720.17,2756.21,0.013249171926754564,HOLD,HOLD,-0.1067,-0.3556,0.0,0.0,0.1067,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-21T08:00:00+00:00,2737.89,2729.89,-0.0029219581502543932,HOLD,HOLD,-0.1406,-0.4688,0.0,0.0,0.1406,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-21T09:00:00+00:00,2681.42,2725.74,0.016528555765228763,HOLD,HOLD,-0.0654,-0.2181,0.0,0.0,0.0654,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T10:00:00+00:00,2696.8,2712.89,0.0059663304657370545,HOLD,HOLD,-0.0905,-0.3017,0.0,0.0,0.0905,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T11:00:00+00:00,2688.42,2735.16,0.017385676345213836,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T12:00:00+00:00,2727.59,2721.08,-0.0023867223446339876,HOLD,HOLD,-0.0721,-0.2404,0.0,0.0,0.0721,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T13:00:00+00:00,2741.79,2719.49,-0.008133372723658699,HOLD,HOLD,-0.1219,-0.4064,0.0,0.0,0.1219,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-21T14:00:00+00:00,2770.35,2745.81,-0.008858086523363461,HOLD,HOLD,0.0561,0.1869,0.0,0.0,0.0561,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T15:00:00+00:00,2705.32,2738.92,0.01241997249863229,HOLD,HOLD,0.098,0.3267,0.0,0.0,0.098,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T16:00:00+00:00,2762.8,2755.48,-0.0026494860286666293,HOLD,HOLD,-0.013,-0.0432,0.0,0.0,0.013,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T17:00:00+00:00,2780.48,2750.01,-0.010958539532742477,HOLD,HOLD,-0.0049,-0.0163,0.0,0.0,0.0049,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T18:00:00+00:00,2779.15,2752.5,-0.009589262904125394,HOLD,HOLD,0.0055,0.0182,0.0,0.0,0.0055,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T19:00:00+00:00,2752.24,2750.65,-0.0005777112461121454,HOLD,HOLD,0.019,0.0634,0.0,0.0,0.019,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T20:00:00+00:00,2737.86,2741.26,0.0012418458211888449,HOLD,HOLD,0.0154,0.0512,0.0,0.0,0.0154,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T21:00:00+00:00,2767.23,2747.5,-0.007129873555866342,HOLD,HOLD,-0.075,-0.25,0.0,0.0,0.075,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T22:00:00+00:00,2721.88,2789.27,0.02475862271665168,BUY,HOLD,-0.0157,-0.0523,0.0,0.0,0.0157,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-21T23:00:00+00:00,2765.85,2770.12,0.0015438292025959405,HOLD,HOLD,-0.1078,-0.3592,0.0,0.0,0.1078,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-22T00:00:00+00:00,2766.35,2772.99,0.002400274730240162,HOLD,HOLD,-0.0965,-0.3216,0.0,0.0,0.0965,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T01:00:00+00:00,2774.7,2808.44,0.012159873139438584,HOLD,HOLD,-0.1125,-0.3749,0.0,0.0,0.1125,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-22T02:00:00+00:00,2752.84,2821.12,0.02480347568329425,BUY,HOLD,-0.0553,-0.1842,0.0,0.0,0.0553,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T03:00:00+00:00,2752.27,2824.77,0.02634189232887762,BUY,HOLD,-0.0409,-0.1363,0.0,0.0,0.0409,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T04:00:00+00:00,2747.27,2827.76,0.029298176007454758,BUY,HOLD,-0.0044,-0.0146,0.0,0.0,0.0044,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T05:00:00+00:00,2744.48,2825.35,0.02946641986824458,BUY,HOLD,-0.0833,-0.2777,0.0,0.0,0.0833,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T06:00:00+00:00,2766.26,2810.33,0.01593125736554037,HOLD,HOLD,-0.0354,-0.118,0.0,0.0,0.0354,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T07:00:00+00:00,2756.21,2793.7,0.013602011457762573,HOLD,HOLD,0.0092,0.0306,0.0,0.0,0.0092,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T08:00:00+00:00,2729.89,2811.53,0.029905966907091616,BUY,HOLD,0.0418,0.1394,0.0,0.0,0.0418,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T09:00:00+00:00,2725.74,2816.45,0.03327903615165058,BUY,HOLD,0.0124,0.0413,0.0,0.0,0.0124,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T10:00:00+00:00,2712.89,2808.73,0.03532763952832594,BUY,HOLD,0.0102,0.034,0.0,0.0,0.0102,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T11:00:00+00:00,2735.16,2815.54,0.029387677503327086,BUY,HOLD,0.0232,0.0775,0.0,0.0,0.0232,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T12:00:00+00:00,2721.08,2835.42,0.04202008026224887,BUY,HOLD,-0.0285,-0.0949,0.0,0.0,0.0285,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T13:00:00+00:00,2719.49,2843.65,0.045655619252139304,BUY,HOLD,0.0842,0.2808,0.0,0.0,0.0842,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T14:00:00+00:00,2745.81,2814.88,0.02515469023712499,BUY,HOLD,0.0133,0.0443,0.0,0.0,0.0133,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T15:00:00+00:00,2738.92,2836.5,0.03562718151680221,BUY,HOLD,0.046,0.1534,0.0,0.0,0.046,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T16:00:00+00:00,2755.48,2800.05,0.01617504028336267,HOLD,HOLD,-0.0358,-0.1193,0.0,0.0,0.0358,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T17:00:00+00:00,2750.01,2792.72,0.015530852615081246,HOLD,HOLD,-0.0252,-0.084,0.0,0.0,0.0252,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T18:00:00+00:00,2752.5,2808.87,0.020479564032697507,BUY,HOLD,-0.0413,-0.1377,0.0,0.0,0.0413,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T19:00:00+00:00,2750.65,2822.7,0.02619380873611682,BUY,HOLD,-0.0434,-0.1447,0.0,0.0,0.0434,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T20:00:00+00:00,2741.26,2828.55,0.0318430210924903,BUY,HOLD,0.0285,0.095,0.0,0.0,0.0285,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T21:00:00+00:00,2747.5,2841.58,0.03424203821656048,BUY,HOLD,-0.0091,-0.0304,0.0,0.0,0.0091,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-22T22:00:00+00:00,2789.27,2838.7,0.0177214826818486,HOLD,HOLD,-0.1595,-0.5317,0.0,0.0,0.1595,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-22T23:00:00+00:00,2770.12,2802.16,0.011566285937071305,HOLD,HOLD,-0.119,-0.3968,0.0,0.0,0.119,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T00:00:00+00:00,2772.99,2788.34,0.00553554105856868,HOLD,HOLD,-0.1574,-0.5246,0.0,0.0,0.1574,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T01:00:00+00:00,2808.44,2806.24,-0.0007833530358491806,HOLD,HOLD,-0.1745,-0.5818,0.0,0.0,0.1745,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T02:00:00+00:00,2821.12,2840.24,0.006777450090744063,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T03:00:00+00:00,2824.77,2856.44,0.011211532266343834,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T04:00:00+00:00,2827.76,2824.81,-0.0010432285625372282,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T05:00:00+00:00,2825.35,2866.97,0.014730918293308755,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T06:00:00+00:00,2810.33,2839.43,0.010354655858920451,HOLD,HOLD,-0.1574,-0.5247,0.0,0.0,0.1574,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T07:00:00+00:00,2793.7,2830.27,0.013090167161828458,HOLD,HOLD,-0.1249,-0.4164,0.0,0.0,0.1249,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T08:00:00+00:00,2811.53,2838.99,0.009766924059142026,HOLD,HOLD,-0.1478,-0.4926,0.0,0.0,0.1478,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T09:00:00+00:00,2816.45,2797.72,-0.006650215697065462,HOLD,HOLD,-0.1592,-0.5306,0.0,0.0,0.1592,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T10:00:00+00:00,2808.73,2799.05,-0.003446397482135996,HOLD,HOLD,-0.1636,-0.5455,0.0,0.0,0.1636,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T11:00:00+00:00,2815.54,2803.41,-0.004308232168607127,HOLD,HOLD,-0.1644,-0.5479,0.0,0.0,0.1644,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T12:00:00+00:00,2835.42,2803.86,-0.011130626150623168,HOLD,HOLD,0.107,0.3566,0.0,0.0,0.107,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T13:00:00+00:00,2843.65,2815.65,-0.009846500096706698,HOLD,HOLD,0.06,0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T14:00:00+00:00,2814.88,2832.0,0.006081964417666078,HOLD,HOLD,0.1242,0.4139,0.0,0.0,0.1242,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T15:00:00+00:00,2836.5,2846.47,0.0035148951172218577,HOLD,HOLD,0.1478,0.4927,0.0,0.0,0.1478,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T16:00:00+00:00,2800.05,2858.77,0.020971054088319778,BUY,HOLD,0.0709,0.2365,0.0,0.0,0.0709,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T17:00:00+00:00,2792.72,2940.03,0.05274785871838222,BUY,HOLD,0.0911,0.3038,0.0,0.0,0.0911,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T18:00:00+00:00,2808.87,2957.53,0.05292519767735791,BUY,HOLD,0.0638,0.2126,0.0,0.0,0.0638,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T19:00:00+00:00,2822.7,2959.0,0.04828710100258624,BUY,HOLD,0.0345,0.115,0.0,0.0,0.0345,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T20:00:00+00:00,2828.55,2972.7,0.050962507291721776,BUY,HOLD,-0.0022,-0.0074,0.0,0.0,0.0022,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T21:00:00+00:00,2841.58,2959.18,0.041385426417697165,BUY,HOLD,-0.0562,-0.1872,0.0,0.0,0.0562,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-23T22:00:00+00:00,2838.7,2960.57,0.04293162363053523,BUY,HOLD,0.1573,0.5245,0.0,0.0,0.1573,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-23T23:00:00+00:00,2802.16,2953.38,0.053965512319068244,BUY,HOLD,0.0538,0.1794,0.0,0.0,0.0538,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T00:00:00+00:00,2788.34,2943.03,0.0554774525344829,BUY,HOLD,0.0631,0.2102,0.0,0.0,0.0631,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T01:00:00+00:00,2806.24,2919.27,0.04027809453218549,BUY,HOLD,0.0444,0.148,0.0,0.0,0.0444,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T02:00:00+00:00,2840.24,2930.71,0.03185294200490109,BUY,HOLD,0.0229,0.0765,0.0,0.0,0.0229,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T03:00:00+00:00,2856.44,2911.99,0.019447284031871744,HOLD,HOLD,0.1918,0.6395,0.0,0.0,0.1918,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T04:00:00+00:00,2824.81,2937.56,0.03991418891890074,BUY,HOLD,0.0161,0.0536,0.0,0.0,0.0161,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T05:00:00+00:00,2866.97,2928.61,0.021500050576043813,BUY,HOLD,0.1703,0.5676,0.0,0.0,0.1703,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T06:00:00+00:00,2839.43,2922.3,0.029185435104933155,BUY,HOLD,0.157,0.5235,0.0,0.0,0.157,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T07:00:00+00:00,2830.27,2902.77,0.02561593063559307,BUY,HOLD,0.1598,0.5328,0.0,0.0,0.1598,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T08:00:00+00:00,2838.99,2871.7,0.011521703140905759,HOLD,HOLD,0.1687,0.5622,0.0,0.0,0.1687,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T09:00:00+00:00,2797.72,2891.89,0.0336595513489556,BUY,HOLD,0.0611,0.2038,0.0,0.0,0.0611,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T10:00:00+00:00,2799.05,2898.17,0.03541201479073253,BUY,HOLD,0.0673,0.2245,0.0,0.0,0.0673,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T11:00:00+00:00,2803.41,2891.01,0.031247659100880846,BUY,HOLD,0.0798,0.266,0.0,0.0,0.0798,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T12:00:00+00:00,2803.86,2927.14,0.04396795845726953,BUY,HOLD,0.0758,0.2528,0.0,0.0,0.0758,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T13:00:00+00:00,2815.65,2907.69,0.03268872196473282,BUY,HOLD,0.0106,0.0352,0.0,0.0,0.0106,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T14:00:00+00:00,2832.0,2881.32,0.017415254237288194,HOLD,HOLD,-0.0323,-0.1076,0.0,0.0,0.0323,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T15:00:00+00:00,2846.47,2895.45,0.017207277786170247,HOLD,HOLD,-0.0281,-0.0938,0.0,0.0,0.0281,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T16:00:00+00:00,2858.77,2929.33,0.02468194363310093,BUY,HOLD,0.1808,0.6026,0.0,0.0,0.1808,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T17:00:00+00:00,2940.03,2936.41,-0.0012312799529257679,HOLD,HOLD,0.1065,0.3549,0.0,0.0,0.1065,Mixed signals with sentiment and technical indicators showing conflicting trends
ETHUSDT,2025-11-24T18:00:00+00:00,2957.53,2924.21,-0.011266157908795569,HOLD,HOLD,0.06,0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
ETHUSDT,2025-11-24T19:00:00+00:00,2959.0,2922.95,-0.0121831699898615,HOLD,HOLD,0.0708,0.2361,0.0,0.0,0.0708,Neutral sentiment and technical indicators showing balanced market conditions
